tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
CF-61a	CF-61a_LP-DIR-T	CF-61		lt	233.8	77	3	4	100	24.4	5.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 19:43:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-61a		CF-61										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-61a	CF-61a_LP-DIR-T	CF-61		ht	181.8	71.6	3	11	-1	0	8.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	958	933	K		hargrave 2021-01-03 19:43:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-61a	CF-61a_LP-DIR-T	CF-61		lt	184.7	23.1	3	4	-1	24.4	5.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 19:43:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-61a	CF-61a_LP-DIR-T	CF-61		mt	182.4	56.4	3	8	-1	7.2	6.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2021-01-03 19:43:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-61a	CF-61a_LP-DIR-T	CF-61		ht	297.2	29.4	3	11	0	0	8.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	958	933	K		hargrave 2021-01-03 19:43:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-61a	CF-61a_LP-DIR-T	CF-61		lt	278.4	77.1	3	4	0	24.4	5.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 19:43:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-61a	CF-61a_LP-DIR-T	CF-61		mt	296.0	44.6	3	8	0	7.2	6.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2021-01-03 19:43:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-61a	CF-61a_LP-DIR-T	CF-61		ht	292.2	35.6	3	11	100	0	8.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	958	933	K		hargrave 2021-01-03 19:43:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-61a	CF-61a_LP-DIR-T	CF-61		mt	287.1	50.4	3	8	100	7.2	6.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2021-01-03 19:43:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-62a	CF-62a_LP-DIR-T	CF-62		mt	296.8	44.3	3	9	100	2.1	6.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-03 19:44:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-62a		CF-62										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-62a	CF-62a_LP-DIR-T	CF-62		lt	66.6	81.1	3	4	100	38.9	15.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 19:44:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-62a	CF-62a_LP-DIR-T	CF-62		ht	301.9	43.2	3	10	100	0	2.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	958	923	K		hargrave 2021-01-03 19:44:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-62a	CF-62a_LP-DIR-T	CF-62		mt	303.1	37.4	3	9	0	2.1	6.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-03 19:44:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-62a	CF-62a_LP-DIR-T	CF-62		lt	24.2	75.6	3	4	0	38.9	15.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 19:44:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-62a	CF-62a_LP-DIR-T	CF-62		ht	307.4	35.8	3	10	0	0	2.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	958	923	K		hargrave 2021-01-03 19:44:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-62a	CF-62a_LP-DIR-T	CF-62		mt	185.1	54.5	3	9	-1	2.1	6.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-03 19:44:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-62a	CF-62a_LP-DIR-T	CF-62		lt	165.9	5.1	3	4	-1	38.9	15.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 19:44:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-62a	CF-62a_LP-DIR-T	CF-62		ht	179.2	56.2	3	10	-1	0	2.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	958	923	K		hargrave 2021-01-03 19:44:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-63a	CF-63a_LP-DIR-T	CF-63		mt	189.7	51.8	3	9	-1	12.2	8.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-01 14:01:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-63a	CF-63a_LP-DIR-T	CF-63		ht	270.1	46.1	3	7	0	0	9.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	949	923	K		hargrave 2021-01-01 14:01:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-63a	CF-63a_LP-DIR-T	CF-63		lt	332.9	79.6	3	4	0	22.8	6.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-01 14:01:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-63a	CF-63a_LP-DIR-T	CF-63		mt	287.6	50.4	3	9	0	12.2	8.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-01 14:01:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-63a		CF-63										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-63a	CF-63a_LP-DIR-T	CF-63		lt	260.2	87.6	3	4	100	22.8	6.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-01 14:01:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-63a	CF-63a_LP-DIR-T	CF-63		mt	275.8	54.7	3	9	100	12.2	8.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-01 14:01:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-63a	CF-63a_LP-DIR-T	CF-63		ht	259.5	47.6	3	7	100	0	9.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	949	923	K		hargrave 2021-01-01 14:01:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-63a	CF-63a_LP-DIR-T	CF-63		lt	173.5	21.3	3	4	-1	22.8	6.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-01 14:01:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-63a	CF-63a_LP-DIR-T	CF-63		ht	209.1	49.8	3	7	-1	0	9.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	949	923	K		hargrave 2021-01-01 14:01:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-64a	CF-64a_LP-DIR-T	CF-64		mt	156.8	43.7	2	9	-1	5	4.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2020-12-29 12:32:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-64a	CF-64a_LP-DIR-T	CF-64		ht	291.2	15.5	2	5	0	0	8.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	945	923	K		hargrave 2020-12-29 12:32:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-64a	CF-64a_LP-DIR-T	CF-64		ht	288.5	21	2	5	100	0	8.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	945	923	K		hargrave 2020-12-29 12:32:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-64a	CF-64a_LP-DIR-T	CF-64		mt	284.4	38.4	2	9	100	5	4.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2020-12-29 12:32:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-64a		CF-64										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-64a	CF-64a_LP-DIR-T	CF-64		ht	140.2	58.1	2	5	-1	0	8.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	945	923	K		hargrave 2020-12-29 12:32:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-64a	CF-64a_LP-DIR-T	CF-64		mt	290.6	33.2	2	9	0	5	4.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2020-12-29 12:32:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-65a		CF-65										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-65a	CF-65a_LP-DIR-T	CF-65		ht	279.7	37.9	3	10	100	0	6.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	958	933	K		hargrave 2021-01-03 19:45:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-65a	CF-65a_LP-DIR-T	CF-65		ht	188.0	56.2	3	10	-1	0	6.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	958	933	K		hargrave 2021-01-03 19:45:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-65a	CF-65a_LP-DIR-T	CF-65		lt	178.8	6.1	3	4	-1	33.9	10	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 19:45:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-65a	CF-65a_LP-DIR-T	CF-65		mt	179.2	42.6	3	8	-1	10.5	9.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	863	723	K		hargrave 2021-01-03 19:45:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-65a	CF-65a_LP-DIR-T	CF-65		ht	286.1	33.4	3	10	0	0	6.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	958	933	K		hargrave 2021-01-03 19:45:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-65a	CF-65a_LP-DIR-T	CF-65		lt	302.5	83.8	3	4	0	33.9	10	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 19:45:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-65a	CF-65a_LP-DIR-T	CF-65		mt	292.2	47.4	3	8	0	10.5	9.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	863	723	K		hargrave 2021-01-03 19:45:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-65a	CF-65a_LP-DIR-T	CF-65		lt	204.6	83	3	4	100	33.9	10	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 19:45:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-65a	CF-65a_LP-DIR-T	CF-65		mt	282.0	52.5	3	8	100	10.5	9.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	863	723	K		hargrave 2021-01-03 19:45:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-66a	CF-66a_LP-DIR-T	CF-66		mt	167.6	52.1	3	8	-1	4.5	5	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2021-01-03 13:30:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-66a	CF-66a_LP-DIR-T	CF-66		lt	148.0	1.8	3	4	-1	43.8	21.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 13:30:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-66a	CF-66a_LP-DIR-T	CF-66		ht	177.5	50.5	3	8	-1	0	5.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	949	913	K		hargrave 2021-01-03 13:30:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-66a	CF-66a_LP-DIR-T	CF-66		lt	353.5	54.5	3	4	0	43.8	21.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 13:30:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-66a	CF-66a_LP-DIR-T	CF-66		ht	289.3	25.4	3	8	0	0	5.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	949	913	K		hargrave 2021-01-03 13:30:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-66a		CF-66										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-66a	CF-66a_LP-DIR-T	CF-66		mt	291.9	29.1	3	8	100	4.5	5	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2021-01-03 13:30:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-66a	CF-66a_LP-DIR-T	CF-66		lt	355.9	64.4	3	4	100	43.8	21.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 13:30:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-66a	CF-66a_LP-DIR-T	CF-66		ht	284.7	30.5	3	8	100	0	5.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	949	913	K		hargrave 2021-01-03 13:30:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-66a	CF-66a_LP-DIR-T	CF-66		mt	295.8	23	3	8	0	4.5	5	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2021-01-03 13:30:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-67a	CF-67a_LP-DIR-T	CF-67		mt	287.1	35.8	2	9	0	5.8	3.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-03 19:46:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-67a	CF-67a_LP-DIR-T	CF-67		ht	297.4	30.4	2	8	0	0	6.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	951	923	K		hargrave 2021-01-03 19:46:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-67a	CF-67a_LP-DIR-T	CF-67		mt	162.9	56.5	2	9	-1	5.8	3.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-03 19:46:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-67a	CF-67a_LP-DIR-T	CF-67		ht	144.4	56.4	2	8	-1	0	6.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	951	923	K		hargrave 2021-01-03 19:46:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-67a	CF-67a_LP-DIR-T	CF-67		mt	280.1	40.3	2	9	100	5.8	3.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-03 19:46:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-67a	CF-67a_LP-DIR-T	CF-67		ht	292.2	36.6	2	8	100	0	6.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	951	923	K		hargrave 2021-01-03 19:46:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-67a		CF-67										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-68a	CF-68a_LP-DIR-T	CF-68		ht	290.5	27.4	3	10	0	0	8	Sedimentary	Sediment Layer	Siltstone:Sandstone	958	937	K		hargrave 2021-01-03 19:48:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-68a		CF-68										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-68a	CF-68a_LP-DIR-T	CF-68		ht	225.8	41.8	3	10	-1	0	8	Sedimentary	Sediment Layer	Siltstone:Sandstone	958	937	K		hargrave 2021-01-03 19:48:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-68a	CF-68a_LP-DIR-T	CF-68		lt	178.1	15.6	3	3	-1	25.2	3.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 19:48:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-68a	CF-68a_LP-DIR-T	CF-68		mt	229.8	40.4	3	8	-1	4.3	3.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-03 19:48:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-68a	CF-68a_LP-DIR-T	CF-68		mt	282.8	30.5	3	8	100	4.3	3.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-03 19:48:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-68a	CF-68a_LP-DIR-T	CF-68		lt	321.3	78.7	3	3	100	25.2	3.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 19:48:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-68a	CF-68a_LP-DIR-T	CF-68		ht	285.6	32.6	3	10	100	0	8	Sedimentary	Sediment Layer	Siltstone:Sandstone	958	937	K		hargrave 2021-01-03 19:48:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-68a	CF-68a_LP-DIR-T	CF-68		mt	287.5	25.7	3	8	0	4.3	3.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-03 19:48:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-68a	CF-68a_LP-DIR-T	CF-68		lt	332.9	69.3	3	3	0	25.2	3.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-01-03 19:48:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-69a		CF-69										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-69a	CF-69a_LP-DIR-T	CF-69		ht	163.6	62.9	2	9	-1	0	11.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	933	K		hargrave 2021-01-03 13:36:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-69a	CF-69a_LP-DIR-T	CF-69		mt	181.5	53.3	2	9	-1	3.6	3.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-03 13:36:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-69a	CF-69a_LP-DIR-T	CF-69		ht	305.5	41.7	2	9	0	0	11.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	933	K		hargrave 2021-01-03 13:36:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-69a	CF-69a_LP-DIR-T	CF-69		mt	294.1	52.7	2	9	0	3.6	3.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-03 13:36:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-69a	CF-69a_LP-DIR-T	CF-69		ht	298.4	48.8	2	9	100	0	11.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	933	K		hargrave 2021-01-03 13:36:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-69a	CF-69a_LP-DIR-T	CF-69		mt	281.7	58	2	9	100	3.6	3.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-03 13:36:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-6a	CF-6a_LP-DIR-T	CF-6		mt	317.7	54.9	3	8	-1	10.9	9.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	853	673	K		hargrave 2020-11-22 16:11:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-6a	CF-6a_LP-DIR-T	CF-6		ht	257.5	41.3	3	6	0	0	13.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	953	937	K		hargrave 2020-11-22 16:11:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-6a	CF-6a_LP-DIR-T	CF-6		lt	19.8	72.3	3	3	0	24.5	5.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-22 16:11:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-6a	CF-6a_LP-DIR-T	CF-6		mt	304.9	52.6	3	8	0	10.9	9.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	853	673	K		hargrave 2020-11-22 16:11:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-6a	CF-6a_LP-DIR-T	CF-6		ht	248.8	40.7	3	6	100	0	13.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	953	937	K		hargrave 2020-11-22 16:11:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-6a	CF-6a_LP-DIR-T	CF-6		lt	49.4	79.2	3	3	100	24.5	5.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-22 16:11:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-6a	CF-6a_LP-DIR-T	CF-6		lt	41.6	74.6	3	3	-1	24.5	5.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-22 16:11:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-6a	CF-6a_LP-DIR-T	CF-6		ht	270.4	41.4	3	6	-1	0	13.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	953	937	K		hargrave 2020-11-22 16:11:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-6a	CF-6a_LP-DIR-T	CF-6		mt	294.0	59.4	3	8	100	10.9	9.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	853	673	K		hargrave 2020-11-22 16:11:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-6a		CF-6										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-70a		CF-70										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-71a		CF-71										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-72a	CF-72a_LP-DIR-T	CF-72		ht	178.4	75.2	2	8	-1	0	4.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	958	941	K		hargrave 2021-01-03 19:52:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-72a	CF-72a_LP-DIR-T	CF-72		mt	175.0	58.6	2	9	-1	5.6	4.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-01-03 19:52:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-72a	CF-72a_LP-DIR-T	CF-72		ht	294.0	20.8	2	8	0	0	4.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	958	941	K		hargrave 2021-01-03 19:52:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
